Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Zümrüt Sitesi,Huzurevi,S82,0.6,0.7,0.8,1.5,21,361519.22
Zümrüt Sitesi,Huzurevi,S83,0.6,0.7,0.8,1.5,22,376364.66
Zümrüt Sitesi,Huzurevi,S84,0.6,0.7,0.8,1.5,23,391114.22
Zümrüt Sitesi,Huzurevi,S85,0.6,0.7,0.8,2.0,21,357038.62
Zümrüt Sitesi,Huzurevi,S86,0.6,0.7,0.8,2.0,22,373027.72
Zümrüt Sitesi,Huzurevi,S87,0.6,0.7,0.8,2.0,23,387251.25
Zümrüt Sitesi,Huzurevi,S88,0.6,0.7,0.8,2.5,21,351927.97
Zümrüt Sitesi,Huzurevi,S89,0.6,0.7,0.8,2.5,22,369864.03
Zümrüt Sitesi,Huzurevi,S90,0.6,0.7,0.8,2.5,23,383650.1
Zümrüt Sitesi,Huzurevi,S91,0.6,0.7,1.0,1.5,21,359469.25
Zümrüt Sitesi,Huzurevi,S92,0.6,0.7,1.0,1.5,22,373145.56
Zümrüt Sitesi,Huzurevi,S93,0.6,0.7,1.0,1.5,23,388572.0
Zümrüt Sitesi,Huzurevi,S94,0.6,0.7,1.0,2.0,21,355730.53
Zümrüt Sitesi,Huzurevi,S95,0.6,0.7,1.0,2.0,22,369531.6
Zümrüt Sitesi,Huzurevi,S96,0.6,0.7,1.0,2.0,23,384443.94
Zümrüt Sitesi,Huzurevi,S97,0.6,0.7,1.0,2.5,21,349756.62
Zümrüt Sitesi,Huzurevi,S98,0.6,0.7,1.0,2.5,22,366309.16
Zümrüt Sitesi,Huzurevi,S99,0.6,0.7,1.0,2.5,23,380548.34
Zümrüt Sitesi,Huzurevi,S100,0.6,0.7,1.2,1.5,21,358072.84
Zümrüt Sitesi,Huzurevi,S101,0.6,0.7,1.2,1.5,22,371744.62
Zümrüt Sitesi,Huzurevi,S102,0.6,0.7,1.2,1.5,23,387408.7
Zümrüt Sitesi,Huzurevi,S103,0.6,0.7,1.2,2.0,21,354826.3
Zümrüt Sitesi,Huzurevi,S104,0.6,0.7,1.2,2.0,22,368336.3
Zümrüt Sitesi,Huzurevi,S105,0.6,0.7,1.2,2.0,23,383389.78
Zümrüt Sitesi,Huzurevi,S106,0.6,0.7,1.2,2.5,21,349150.7
Zümrüt Sitesi,Huzurevi,S107,0.6,0.7,1.2,2.5,22,365230.03
Zümrüt Sitesi,Huzurevi,S108,0.6,0.7,1.2,2.5,23,379682.1
Zümrüt Sitesi,Huzurevi,S109,0.9,0.3,0.8,1.5,21,343175.34
Zümrüt Sitesi,Huzurevi,S110,0.9,0.3,0.8,1.5,22,356751.62
Zümrüt Sitesi,Huzurevi,S111,0.9,0.3,0.8,1.5,23,371201.34
Zümrüt Sitesi,Huzurevi,S112,0.9,0.3,0.8,2.0,21,338545.1
Zümrüt Sitesi,Huzurevi,S113,0.9,0.3,0.8,2.0,22,353135.6
Zümrüt Sitesi,Huzurevi,S114,0.9,0.3,0.8,2.0,23,368159.0
Zümrüt Sitesi,Huzurevi,S115,0.9,0.3,0.8,2.5,21,335371.72
Zümrüt Sitesi,Huzurevi,S116,0.9,0.3,0.8,2.5,22,349652.16
Zümrüt Sitesi,Huzurevi,S117,0.9,0.3,0.8,2.5,23,364741.16
Zümrüt Sitesi,Huzurevi,S118,0.9,0.3,1.0,1.5,21,342564.34
Zümrüt Sitesi,Huzurevi,S119,0.9,0.3,1.0,1.5,22,361356.2
Zümrüt Sitesi,Huzurevi,S120,0.9,0.3,1.0,1.5,23,373528.03
Zümrüt Sitesi,Huzurevi,S121,0.9,0.3,1.0,2.0,21,336609.4
Zümrüt Sitesi,Huzurevi,S122,0.9,0.3,1.0,2.0,22,357455.34
Zümrüt Sitesi,Huzurevi,S123,0.9,0.3,1.0,2.0,23,370094.9
Zümrüt Sitesi,Huzurevi,S124,0.9,0.3,1.0,2.5,21,332902.8
Zümrüt Sitesi,Huzurevi,S125,0.9,0.3,1.0,2.5,22,353577.66
Zümrüt Sitesi,Huzurevi,S126,0.9,0.3,1.0,2.5,23,367203.25
Zümrüt Sitesi,Huzurevi,S127,0.9,0.3,1.2,1.5,21,336928.97
Zümrüt Sitesi,Huzurevi,S128,0.9,0.3,1.2,1.5,22,360081.4
Zümrüt Sitesi,Huzurevi,S129,0.9,0.3,1.2,1.5,23,378340.47
Zümrüt Sitesi,Huzurevi,S130,0.9,0.3,1.2,2.0,21,330241.8
Zümrüt Sitesi,Huzurevi,S131,0.9,0.3,1.2,2.0,22,355166.7
Zümrüt Sitesi,Huzurevi,S132,0.9,0.3,1.2,2.0,23,375490.22
Zümrüt Sitesi,Huzurevi,S133,0.9,0.3,1.2,2.5,21,324950.2
Zümrüt Sitesi,Huzurevi,S134,0.9,0.3,1.2,2.5,22,349178.44
Zümrüt Sitesi,Huzurevi,S135,0.9,0.3,1.2,2.5,23,372758.03
Zümrüt Sitesi,Huzurevi,S136,0.9,0.7,0.8,1.5,21,357616.75
Zümrüt Sitesi,Huzurevi,S137,0.9,0.7,0.8,1.5,22,367876.16
Zümrüt Sitesi,Huzurevi,S138,0.9,0.7,0.8,1.5,23,382375.03
Zümrüt Sitesi,Huzurevi,S139,0.9,0.7,0.8,2.0,21,354732.38
Zümrüt Sitesi,Huzurevi,S140,0.9,0.7,0.8,2.0,22,365046.25
Zümrüt Sitesi,Huzurevi,S141,0.9,0.7,0.8,2.0,23,379481.0
Zümrüt Sitesi,Huzurevi,S142,0.9,0.7,0.8,2.5,21,352442.25
Zümrüt Sitesi,Huzurevi,S143,0.9,0.7,0.8,2.5,22,362699.88
Zümrüt Sitesi,Huzurevi,S144,0.9,0.7,0.8,2.5,23,376736.03
Zümrüt Sitesi,Huzurevi,S145,0.9,0.7,1.0,1.5,21,354908.53
Zümrüt Sitesi,Huzurevi,S146,0.9,0.7,1.0,1.5,22,367883.4
Zümrüt Sitesi,Huzurevi,S147,0.9,0.7,1.0,1.5,23,382816.06
Zümrüt Sitesi,Huzurevi,S148,0.9,0.7,1.0,2.0,21,353401.3
Zümrüt Sitesi,Huzurevi,S149,0.9,0.7,1.0,2.0,22,365078.38
Zümrüt Sitesi,Huzurevi,S150,0.9,0.7,1.0,2.0,23,380057.53
Zümrüt Sitesi,Huzurevi,S151,0.9,0.7,1.0,2.5,21,351313.12
Zümrüt Sitesi,Huzurevi,S152,0.9,0.7,1.0,2.5,22,361786.16
Zümrüt Sitesi,Huzurevi,S153,0.9,0.7,1.0,2.5,23,377018.2
Zümrüt Sitesi,Huzurevi,S154,0.9,0.7,1.2,1.5,21,351816.75
Zümrüt Sitesi,Huzurevi,S155,0.9,0.7,1.2,1.5,22,368085.34
Zümrüt Sitesi,Huzurevi,S156,0.9,0.7,1.2,1.5,23,382677.8
Zümrüt Sitesi,Huzurevi,S157,0.9,0.7,1.2,2.0,21,350267.88
Zümrüt Sitesi,Huzurevi,S158,0.9,0.7,1.2,2.0,22,365279.5
Zümrüt Sitesi,Huzurevi,S159,0.9,0.7,1.2,2.0,23,379860.53
Zümrüt Sitesi,Huzurevi,S160,0.9,0.7,1.2,2.5,21,349103.22
Zümrüt Sitesi,Huzurevi,S161,0.9,0.7,1.2,2.5,22,361568.1
Zümrüt Sitesi,Huzurevi,S162,0.9,0.7,1.2,2.5,23,377002.62
