Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Umut Sitesi,Huzurevi,S135,0.9,0.3,1.2,2.5,23,271861.34
Umut Sitesi,Huzurevi,S136,0.9,0.7,0.8,1.5,21,273050.3
Umut Sitesi,Huzurevi,S137,0.9,0.7,0.8,1.5,22,275350.9
Umut Sitesi,Huzurevi,S138,0.9,0.7,0.8,1.5,23,287845.47
Umut Sitesi,Huzurevi,S139,0.9,0.7,0.8,2.0,21,273599.25
Umut Sitesi,Huzurevi,S140,0.9,0.7,0.8,2.0,22,274125.47
Umut Sitesi,Huzurevi,S141,0.9,0.7,0.8,2.0,23,285849.6
Umut Sitesi,Huzurevi,S142,0.9,0.7,0.8,2.5,21,274276.38
Umut Sitesi,Huzurevi,S143,0.9,0.7,0.8,2.5,22,273129.97
Umut Sitesi,Huzurevi,S144,0.9,0.7,0.8,2.5,23,284106.56
Umut Sitesi,Huzurevi,S145,0.9,0.7,1.0,1.5,21,265992.88
Umut Sitesi,Huzurevi,S146,0.9,0.7,1.0,1.5,22,273090.8
Umut Sitesi,Huzurevi,S147,0.9,0.7,1.0,1.5,23,287346.22
Umut Sitesi,Huzurevi,S148,0.9,0.7,1.0,2.0,21,266636.6
Umut Sitesi,Huzurevi,S149,0.9,0.7,1.0,2.0,22,270372.3
Umut Sitesi,Huzurevi,S150,0.9,0.7,1.0,2.0,23,285414.84
Umut Sitesi,Huzurevi,S151,0.9,0.7,1.0,2.5,21,267442.16
Umut Sitesi,Huzurevi,S152,0.9,0.7,1.0,2.5,22,269065.03
Umut Sitesi,Huzurevi,S153,0.9,0.7,1.0,2.5,23,283649.66
Umut Sitesi,Huzurevi,S154,0.9,0.7,1.2,1.5,21,258932.25
Umut Sitesi,Huzurevi,S155,0.9,0.7,1.2,1.5,22,272340.25
Umut Sitesi,Huzurevi,S156,0.9,0.7,1.2,1.5,23,285463.97
Umut Sitesi,Huzurevi,S157,0.9,0.7,1.2,2.0,21,259541.14
Umut Sitesi,Huzurevi,S158,0.9,0.7,1.2,2.0,22,270073.22
Umut Sitesi,Huzurevi,S159,0.9,0.7,1.2,2.0,23,284222.47
Umut Sitesi,Huzurevi,S160,0.9,0.7,1.2,2.5,21,260385.31
Umut Sitesi,Huzurevi,S161,0.9,0.7,1.2,2.5,22,267958.6
Umut Sitesi,Huzurevi,S162,0.9,0.7,1.2,2.5,23,283042.47
