Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Güven Sitesi,Huzurevi,S99,0.6,0.7,1.0,2.5,23,477703.66
Güven Sitesi,Huzurevi,S100,0.6,0.7,1.2,1.5,21,558547.4
Güven Sitesi,Huzurevi,S101,0.6,0.7,1.2,1.5,22,466011.0
Güven Sitesi,Huzurevi,S102,0.6,0.7,1.2,1.5,23,394809.78
Güven Sitesi,Huzurevi,S103,0.6,0.7,1.2,2.0,21,570483.0
Güven Sitesi,Huzurevi,S104,0.6,0.7,1.2,2.0,22,483540.25
Güven Sitesi,Huzurevi,S105,0.6,0.7,1.2,2.0,23,405757.1
Güven Sitesi,Huzurevi,S106,0.6,0.7,1.2,2.5,21,579967.75
Güven Sitesi,Huzurevi,S107,0.6,0.7,1.2,2.5,22,498553.56
Güven Sitesi,Huzurevi,S108,0.6,0.7,1.2,2.5,23,418631.06
Güven Sitesi,Huzurevi,S109,0.9,0.3,0.8,1.5,21,608402.1
Güven Sitesi,Huzurevi,S110,0.9,0.3,0.8,1.5,22,499338.66
Güven Sitesi,Huzurevi,S111,0.9,0.3,0.8,1.5,23,445711.47
Güven Sitesi,Huzurevi,S112,0.9,0.3,0.8,2.0,21,613779.75
Güven Sitesi,Huzurevi,S113,0.9,0.3,0.8,2.0,22,528740.75
Güven Sitesi,Huzurevi,S114,0.9,0.3,0.8,2.0,23,466286.7
Güven Sitesi,Huzurevi,S115,0.9,0.3,0.8,2.5,21,616826.7
Güven Sitesi,Huzurevi,S116,0.9,0.3,0.8,2.5,22,556435.9
Güven Sitesi,Huzurevi,S117,0.9,0.3,0.8,2.5,23,486480.66
Güven Sitesi,Huzurevi,S118,0.9,0.3,1.0,1.5,21,570355.75
Güven Sitesi,Huzurevi,S119,0.9,0.3,1.0,1.5,22,447594.06
Güven Sitesi,Huzurevi,S120,0.9,0.3,1.0,1.5,23,389529.03
Güven Sitesi,Huzurevi,S121,0.9,0.3,1.0,2.0,21,601654.25
Güven Sitesi,Huzurevi,S122,0.9,0.3,1.0,2.0,22,471896.03
Güven Sitesi,Huzurevi,S123,0.9,0.3,1.0,2.0,23,406012.03
Güven Sitesi,Huzurevi,S124,0.9,0.3,1.0,2.5,21,605934.2
Güven Sitesi,Huzurevi,S125,0.9,0.3,1.0,2.5,22,496178.25
Güven Sitesi,Huzurevi,S126,0.9,0.3,1.0,2.5,23,423141.6
Güven Sitesi,Huzurevi,S127,0.9,0.3,1.2,1.5,21,475268.84
Güven Sitesi,Huzurevi,S128,0.9,0.3,1.2,1.5,22,392727.3
Güven Sitesi,Huzurevi,S129,0.9,0.3,1.2,1.5,23,335045.44
Güven Sitesi,Huzurevi,S130,0.9,0.3,1.2,2.0,21,509573.12
Güven Sitesi,Huzurevi,S131,0.9,0.3,1.2,2.0,22,413195.44
Güven Sitesi,Huzurevi,S132,0.9,0.3,1.2,2.0,23,349588.06
Güven Sitesi,Huzurevi,S133,0.9,0.3,1.2,2.5,21,533795.44
Güven Sitesi,Huzurevi,S134,0.9,0.3,1.2,2.5,22,436003.72
Güven Sitesi,Huzurevi,S135,0.9,0.3,1.2,2.5,23,364780.3
Güven Sitesi,Huzurevi,S136,0.9,0.7,0.8,1.5,21,710011.5
Güven Sitesi,Huzurevi,S137,0.9,0.7,0.8,1.5,22,608729.7
Güven Sitesi,Huzurevi,S138,0.9,0.7,0.8,1.5,23,532895.56
Güven Sitesi,Huzurevi,S139,0.9,0.7,0.8,2.0,21,706914.5
Güven Sitesi,Huzurevi,S140,0.9,0.7,0.8,2.0,22,624846.9
Güven Sitesi,Huzurevi,S141,0.9,0.7,0.8,2.0,23,542303.25
Güven Sitesi,Huzurevi,S142,0.9,0.7,0.8,2.5,21,700912.5
Güven Sitesi,Huzurevi,S143,0.9,0.7,0.8,2.5,22,635346.5
Güven Sitesi,Huzurevi,S144,0.9,0.7,0.8,2.5,23,551773.9
Güven Sitesi,Huzurevi,S145,0.9,0.7,1.0,1.5,21,680175.8
Güven Sitesi,Huzurevi,S146,0.9,0.7,1.0,1.5,22,538456.44
Güven Sitesi,Huzurevi,S147,0.9,0.7,1.0,1.5,23,461815.12
Güven Sitesi,Huzurevi,S148,0.9,0.7,1.0,2.0,21,686065.75
Güven Sitesi,Huzurevi,S149,0.9,0.7,1.0,2.0,22,557124.1
Güven Sitesi,Huzurevi,S150,0.9,0.7,1.0,2.0,23,471517.1
Güven Sitesi,Huzurevi,S151,0.9,0.7,1.0,2.5,21,685103.4
Güven Sitesi,Huzurevi,S152,0.9,0.7,1.0,2.5,22,577091.8
Güven Sitesi,Huzurevi,S153,0.9,0.7,1.0,2.5,23,487838.1
Güven Sitesi,Huzurevi,S154,0.9,0.7,1.2,1.5,21,569023.6
Güven Sitesi,Huzurevi,S155,0.9,0.7,1.2,1.5,22,469910.78
Güven Sitesi,Huzurevi,S156,0.9,0.7,1.2,1.5,23,393751.1
Güven Sitesi,Huzurevi,S157,0.9,0.7,1.2,2.0,21,595442.8
Güven Sitesi,Huzurevi,S158,0.9,0.7,1.2,2.0,22,486215.7
Güven Sitesi,Huzurevi,S159,0.9,0.7,1.2,2.0,23,411094.2
Güven Sitesi,Huzurevi,S160,0.9,0.7,1.2,2.5,21,616518.06
Güven Sitesi,Huzurevi,S161,0.9,0.7,1.2,2.5,22,505241.22
Güven Sitesi,Huzurevi,S162,0.9,0.7,1.2,2.5,23,427254.03
