Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Fizik Tedavi,Saglik Merkezi,S110,0.9,0.3,0.8,1.5,22,441251.56
Fizik Tedavi,Saglik Merkezi,S111,0.9,0.3,0.8,1.5,23,455598.94
Fizik Tedavi,Saglik Merkezi,S112,0.9,0.3,0.8,2.0,21,428183.03
Fizik Tedavi,Saglik Merkezi,S113,0.9,0.3,0.8,2.0,22,442293.0
Fizik Tedavi,Saglik Merkezi,S114,0.9,0.3,0.8,2.0,23,455988.8
Fizik Tedavi,Saglik Merkezi,S115,0.9,0.3,0.8,2.5,21,429017.62
Fizik Tedavi,Saglik Merkezi,S116,0.9,0.3,0.8,2.5,22,443378.8
Fizik Tedavi,Saglik Merkezi,S117,0.9,0.3,0.8,2.5,23,456861.28
Fizik Tedavi,Saglik Merkezi,S118,0.9,0.3,1.0,1.5,21,433967.22
Fizik Tedavi,Saglik Merkezi,S119,0.9,0.3,1.0,1.5,22,446823.9
Fizik Tedavi,Saglik Merkezi,S120,0.9,0.3,1.0,1.5,23,463242.56
Fizik Tedavi,Saglik Merkezi,S121,0.9,0.3,1.0,2.0,21,435167.06
Fizik Tedavi,Saglik Merkezi,S122,0.9,0.3,1.0,2.0,22,448136.3
Fizik Tedavi,Saglik Merkezi,S123,0.9,0.3,1.0,2.0,23,463466.5
Fizik Tedavi,Saglik Merkezi,S124,0.9,0.3,1.0,2.5,21,436425.06
Fizik Tedavi,Saglik Merkezi,S125,0.9,0.3,1.0,2.5,22,449617.1
Fizik Tedavi,Saglik Merkezi,S126,0.9,0.3,1.0,2.5,23,464107.06
Fizik Tedavi,Saglik Merkezi,S127,0.9,0.3,1.2,1.5,21,440304.9
Fizik Tedavi,Saglik Merkezi,S128,0.9,0.3,1.2,1.5,22,453194.3
Fizik Tedavi,Saglik Merkezi,S129,0.9,0.3,1.2,1.5,23,471661.28
Fizik Tedavi,Saglik Merkezi,S130,0.9,0.3,1.2,2.0,21,441666.06
Fizik Tedavi,Saglik Merkezi,S131,0.9,0.3,1.2,2.0,22,454431.5
Fizik Tedavi,Saglik Merkezi,S132,0.9,0.3,1.2,2.0,23,471426.4
Fizik Tedavi,Saglik Merkezi,S133,0.9,0.3,1.2,2.5,21,443202.47
Fizik Tedavi,Saglik Merkezi,S134,0.9,0.3,1.2,2.5,22,455951.34
Fizik Tedavi,Saglik Merkezi,S135,0.9,0.3,1.2,2.5,23,471635.34
Fizik Tedavi,Saglik Merkezi,S136,0.9,0.7,0.8,1.5,21,433617.88
Fizik Tedavi,Saglik Merkezi,S137,0.9,0.7,0.8,1.5,22,448932.78
Fizik Tedavi,Saglik Merkezi,S138,0.9,0.7,0.8,1.5,23,464201.53
Fizik Tedavi,Saglik Merkezi,S139,0.9,0.7,0.8,2.0,21,434165.88
Fizik Tedavi,Saglik Merkezi,S140,0.9,0.7,0.8,2.0,22,449754.2
Fizik Tedavi,Saglik Merkezi,S141,0.9,0.7,0.8,2.0,23,464905.7
Fizik Tedavi,Saglik Merkezi,S142,0.9,0.7,0.8,2.5,21,434730.44
Fizik Tedavi,Saglik Merkezi,S143,0.9,0.7,0.8,2.5,22,450737.25
Fizik Tedavi,Saglik Merkezi,S144,0.9,0.7,0.8,2.5,23,465933.4
Fizik Tedavi,Saglik Merkezi,S145,0.9,0.7,1.0,1.5,21,441400.44
Fizik Tedavi,Saglik Merkezi,S146,0.9,0.7,1.0,1.5,22,454991.38
Fizik Tedavi,Saglik Merkezi,S147,0.9,0.7,1.0,1.5,23,470513.94
Fizik Tedavi,Saglik Merkezi,S148,0.9,0.7,1.0,2.0,21,442279.47
Fizik Tedavi,Saglik Merkezi,S149,0.9,0.7,1.0,2.0,22,456365.38
Fizik Tedavi,Saglik Merkezi,S150,0.9,0.7,1.0,2.0,23,470903.2
Fizik Tedavi,Saglik Merkezi,S151,0.9,0.7,1.0,2.5,21,443127.72
Fizik Tedavi,Saglik Merkezi,S152,0.9,0.7,1.0,2.5,22,457640.03
Fizik Tedavi,Saglik Merkezi,S153,0.9,0.7,1.0,2.5,23,471833.3
Fizik Tedavi,Saglik Merkezi,S154,0.9,0.7,1.2,1.5,21,448213.62
Fizik Tedavi,Saglik Merkezi,S155,0.9,0.7,1.2,1.5,22,460935.4
Fizik Tedavi,Saglik Merkezi,S156,0.9,0.7,1.2,1.5,23,478524.75
Fizik Tedavi,Saglik Merkezi,S157,0.9,0.7,1.2,2.0,21,449703.0
Fizik Tedavi,Saglik Merkezi,S158,0.9,0.7,1.2,2.0,22,462418.62
Fizik Tedavi,Saglik Merkezi,S159,0.9,0.7,1.2,2.0,23,478534.06
Fizik Tedavi,Saglik Merkezi,S160,0.9,0.7,1.2,2.5,21,451097.72
Fizik Tedavi,Saglik Merkezi,S161,0.9,0.7,1.2,2.5,22,464184.84
Fizik Tedavi,Saglik Merkezi,S162,0.9,0.7,1.2,2.5,23,479009.84
