Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Kadın Sığınma Evi,Huzurevi,S108,0.6,0.7,1.2,2.5,23,440481.5
Kadın Sığınma Evi,Huzurevi,S109,0.9,0.3,0.8,1.5,21,362155.62
Kadın Sığınma Evi,Huzurevi,S110,0.9,0.3,0.8,1.5,22,356737.8
Kadın Sığınma Evi,Huzurevi,S111,0.9,0.3,0.8,1.5,23,363405.38
Kadın Sığınma Evi,Huzurevi,S112,0.9,0.3,0.8,2.0,21,364117.9
Kadın Sığınma Evi,Huzurevi,S113,0.9,0.3,0.8,2.0,22,360186.6
Kadın Sığınma Evi,Huzurevi,S114,0.9,0.3,0.8,2.0,23,365836.3
Kadın Sığınma Evi,Huzurevi,S115,0.9,0.3,0.8,2.5,21,367251.75
Kadın Sığınma Evi,Huzurevi,S116,0.9,0.3,0.8,2.5,22,363791.38
Kadın Sığınma Evi,Huzurevi,S117,0.9,0.3,0.8,2.5,23,368369.06
Kadın Sığınma Evi,Huzurevi,S118,0.9,0.3,1.0,1.5,21,377536.78
Kadın Sığınma Evi,Huzurevi,S119,0.9,0.3,1.0,1.5,22,373456.5
Kadın Sığınma Evi,Huzurevi,S120,0.9,0.3,1.0,1.5,23,372906.94
Kadın Sığınma Evi,Huzurevi,S121,0.9,0.3,1.0,2.0,21,380156.94
Kadın Sığınma Evi,Huzurevi,S122,0.9,0.3,1.0,2.0,22,377021.97
Kadın Sığınma Evi,Huzurevi,S123,0.9,0.3,1.0,2.0,23,376217.1
Kadın Sığınma Evi,Huzurevi,S124,0.9,0.3,1.0,2.5,21,382717.7
Kadın Sığınma Evi,Huzurevi,S125,0.9,0.3,1.0,2.5,22,380312.66
Kadın Sığınma Evi,Huzurevi,S126,0.9,0.3,1.0,2.5,23,379744.75
Kadın Sığınma Evi,Huzurevi,S127,0.9,0.3,1.2,1.5,21,394531.5
Kadın Sığınma Evi,Huzurevi,S128,0.9,0.3,1.2,1.5,22,389682.44
Kadın Sığınma Evi,Huzurevi,S129,0.9,0.3,1.2,1.5,23,388726.7
Kadın Sığınma Evi,Huzurevi,S130,0.9,0.3,1.2,2.0,21,396507.7
Kadın Sığınma Evi,Huzurevi,S131,0.9,0.3,1.2,2.0,22,393430.22
Kadın Sığınma Evi,Huzurevi,S132,0.9,0.3,1.2,2.0,23,391255.94
Kadın Sığınma Evi,Huzurevi,S133,0.9,0.3,1.2,2.5,21,398010.66
Kadın Sığınma Evi,Huzurevi,S134,0.9,0.3,1.2,2.5,22,397521.22
Kadın Sığınma Evi,Huzurevi,S135,0.9,0.3,1.2,2.5,23,393576.6
Kadın Sığınma Evi,Huzurevi,S136,0.9,0.7,0.8,1.5,21,399063.44
Kadın Sığınma Evi,Huzurevi,S137,0.9,0.7,0.8,1.5,22,392825.9
Kadın Sığınma Evi,Huzurevi,S138,0.9,0.7,0.8,1.5,23,392334.97
Kadın Sığınma Evi,Huzurevi,S139,0.9,0.7,0.8,2.0,21,400594.16
Kadın Sığınma Evi,Huzurevi,S140,0.9,0.7,0.8,2.0,22,394720.94
Kadın Sığınma Evi,Huzurevi,S141,0.9,0.7,0.8,2.0,23,394718.5
Kadın Sığınma Evi,Huzurevi,S142,0.9,0.7,0.8,2.5,21,399817.1
Kadın Sığınma Evi,Huzurevi,S143,0.9,0.7,0.8,2.5,22,398101.5
Kadın Sığınma Evi,Huzurevi,S144,0.9,0.7,0.8,2.5,23,396603.47
Kadın Sığınma Evi,Huzurevi,S145,0.9,0.7,1.0,1.5,21,420009.94
Kadın Sığınma Evi,Huzurevi,S146,0.9,0.7,1.0,1.5,22,403697.2
Kadın Sığınma Evi,Huzurevi,S147,0.9,0.7,1.0,1.5,23,400167.97
Kadın Sığınma Evi,Huzurevi,S148,0.9,0.7,1.0,2.0,21,420766.97
Kadın Sığınma Evi,Huzurevi,S149,0.9,0.7,1.0,2.0,22,406366.0
Kadın Sığınma Evi,Huzurevi,S150,0.9,0.7,1.0,2.0,23,401932.03
Kadın Sığınma Evi,Huzurevi,S151,0.9,0.7,1.0,2.5,21,417863.7
Kadın Sığınma Evi,Huzurevi,S152,0.9,0.7,1.0,2.5,22,408380.44
Kadın Sığınma Evi,Huzurevi,S153,0.9,0.7,1.0,2.5,23,403043.5
Kadın Sığınma Evi,Huzurevi,S154,0.9,0.7,1.2,1.5,21,444318.12
Kadın Sığınma Evi,Huzurevi,S155,0.9,0.7,1.2,1.5,22,422752.25
Kadın Sığınma Evi,Huzurevi,S156,0.9,0.7,1.2,1.5,23,406831.06
Kadın Sığınma Evi,Huzurevi,S157,0.9,0.7,1.2,2.0,21,444564.8
Kadın Sığınma Evi,Huzurevi,S158,0.9,0.7,1.2,2.0,22,424344.8
Kadın Sığınma Evi,Huzurevi,S159,0.9,0.7,1.2,2.0,23,406611.0
Kadın Sığınma Evi,Huzurevi,S160,0.9,0.7,1.2,2.5,21,440812.72
Kadın Sığınma Evi,Huzurevi,S161,0.9,0.7,1.2,2.5,22,426184.0
Kadın Sığınma Evi,Huzurevi,S162,0.9,0.7,1.2,2.5,23,405650.75
