Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Sinema Salonu,Sosyal Bina,S108,0.6,0.7,1.2,2.5,23,245225.0
Sinema Salonu,Sosyal Bina,S109,0.9,0.3,0.8,1.5,21,228797.77
Sinema Salonu,Sosyal Bina,S110,0.9,0.3,0.8,1.5,22,232969.94
Sinema Salonu,Sosyal Bina,S111,0.9,0.3,0.8,1.5,23,237708.73
Sinema Salonu,Sosyal Bina,S112,0.9,0.3,0.8,2.0,21,228547.94
Sinema Salonu,Sosyal Bina,S113,0.9,0.3,0.8,2.0,22,232370.98
Sinema Salonu,Sosyal Bina,S114,0.9,0.3,0.8,2.0,23,236793.3
Sinema Salonu,Sosyal Bina,S115,0.9,0.3,0.8,2.5,21,228608.03
Sinema Salonu,Sosyal Bina,S116,0.9,0.3,0.8,2.5,22,232120.78
Sinema Salonu,Sosyal Bina,S117,0.9,0.3,0.8,2.5,23,236239.47
Sinema Salonu,Sosyal Bina,S118,0.9,0.3,1.0,1.5,21,230715.53
Sinema Salonu,Sosyal Bina,S119,0.9,0.3,1.0,1.5,22,235092.94
Sinema Salonu,Sosyal Bina,S120,0.9,0.3,1.0,1.5,23,239919.14
Sinema Salonu,Sosyal Bina,S121,0.9,0.3,1.0,2.0,21,230447.38
Sinema Salonu,Sosyal Bina,S122,0.9,0.3,1.0,2.0,22,234508.5
Sinema Salonu,Sosyal Bina,S123,0.9,0.3,1.0,2.0,23,239027.34
Sinema Salonu,Sosyal Bina,S124,0.9,0.3,1.0,2.5,21,230506.42
Sinema Salonu,Sosyal Bina,S125,0.9,0.3,1.0,2.5,22,234265.53
Sinema Salonu,Sosyal Bina,S126,0.9,0.3,1.0,2.5,23,238500.64
Sinema Salonu,Sosyal Bina,S127,0.9,0.3,1.2,1.5,21,232758.67
Sinema Salonu,Sosyal Bina,S128,0.9,0.3,1.2,1.5,22,237340.31
Sinema Salonu,Sosyal Bina,S129,0.9,0.3,1.2,1.5,23,242059.55
Sinema Salonu,Sosyal Bina,S130,0.9,0.3,1.2,2.0,21,232472.7
Sinema Salonu,Sosyal Bina,S131,0.9,0.3,1.2,2.0,22,236739.52
Sinema Salonu,Sosyal Bina,S132,0.9,0.3,1.2,2.0,23,241233.72
Sinema Salonu,Sosyal Bina,S133,0.9,0.3,1.2,2.5,21,232511.06
Sinema Salonu,Sosyal Bina,S134,0.9,0.3,1.2,2.5,22,236514.45
Sinema Salonu,Sosyal Bina,S135,0.9,0.3,1.2,2.5,23,240754.44
Sinema Salonu,Sosyal Bina,S136,0.9,0.7,0.8,1.5,21,227496.38
Sinema Salonu,Sosyal Bina,S137,0.9,0.7,0.8,1.5,22,231147.0
Sinema Salonu,Sosyal Bina,S138,0.9,0.7,0.8,1.5,23,235541.55
Sinema Salonu,Sosyal Bina,S139,0.9,0.7,0.8,2.0,21,227436.73
Sinema Salonu,Sosyal Bina,S140,0.9,0.7,0.8,2.0,22,230824.86
Sinema Salonu,Sosyal Bina,S141,0.9,0.7,0.8,2.0,23,234895.38
Sinema Salonu,Sosyal Bina,S142,0.9,0.7,0.8,2.5,21,227766.45
Sinema Salonu,Sosyal Bina,S143,0.9,0.7,0.8,2.5,22,230810.95
Sinema Salonu,Sosyal Bina,S144,0.9,0.7,0.8,2.5,23,234598.11
Sinema Salonu,Sosyal Bina,S145,0.9,0.7,1.0,1.5,21,229231.12
Sinema Salonu,Sosyal Bina,S146,0.9,0.7,1.0,1.5,22,233109.61
Sinema Salonu,Sosyal Bina,S147,0.9,0.7,1.0,1.5,23,237655.77
Sinema Salonu,Sosyal Bina,S148,0.9,0.7,1.0,2.0,21,229246.58
Sinema Salonu,Sosyal Bina,S149,0.9,0.7,1.0,2.0,22,232797.6
Sinema Salonu,Sosyal Bina,S150,0.9,0.7,1.0,2.0,23,237015.53
Sinema Salonu,Sosyal Bina,S151,0.9,0.7,1.0,2.5,21,229585.12
Sinema Salonu,Sosyal Bina,S152,0.9,0.7,1.0,2.5,22,232810.4
Sinema Salonu,Sosyal Bina,S153,0.9,0.7,1.0,2.5,23,236751.0
Sinema Salonu,Sosyal Bina,S154,0.9,0.7,1.2,1.5,21,231145.55
Sinema Salonu,Sosyal Bina,S155,0.9,0.7,1.2,1.5,22,235217.78
Sinema Salonu,Sosyal Bina,S156,0.9,0.7,1.2,1.5,23,239826.8
Sinema Salonu,Sosyal Bina,S157,0.9,0.7,1.2,2.0,21,231207.34
Sinema Salonu,Sosyal Bina,S158,0.9,0.7,1.2,2.0,22,234963.72
Sinema Salonu,Sosyal Bina,S159,0.9,0.7,1.2,2.0,23,239254.06
Sinema Salonu,Sosyal Bina,S160,0.9,0.7,1.2,2.5,21,231623.72
Sinema Salonu,Sosyal Bina,S161,0.9,0.7,1.2,2.5,22,235048.98
Sinema Salonu,Sosyal Bina,S162,0.9,0.7,1.2,2.5,23,239056.38
