Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Apart B,Otel,S152,0.9,0.7,1.0,2.5,22,402689.4
Apart B,Otel,S153,0.9,0.7,1.0,2.5,23,410482.25
Apart B,Otel,S154,0.9,0.7,1.2,1.5,21,390036.28
Apart B,Otel,S155,0.9,0.7,1.2,1.5,22,405668.84
Apart B,Otel,S156,0.9,0.7,1.2,1.5,23,410599.38
Apart B,Otel,S157,0.9,0.7,1.2,2.0,21,387049.12
Apart B,Otel,S158,0.9,0.7,1.2,2.0,22,403648.2
Apart B,Otel,S159,0.9,0.7,1.2,2.0,23,408801.0
Apart B,Otel,S160,0.9,0.7,1.2,2.5,21,384575.84
Apart B,Otel,S161,0.9,0.7,1.2,2.5,22,401530.7
Apart B,Otel,S162,0.9,0.7,1.2,2.5,23,406704.7
