Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Huzur Sitesi,Huzurevi,S145,0.9,0.7,1.0,1.5,21,50881.426
Huzur Sitesi,Huzurevi,S146,0.9,0.7,1.0,1.5,22,50022.78
Huzur Sitesi,Huzurevi,S147,0.9,0.7,1.0,1.5,23,52137.855
Huzur Sitesi,Huzurevi,S148,0.9,0.7,1.0,2.0,21,53254.582
Huzur Sitesi,Huzurevi,S149,0.9,0.7,1.0,2.0,22,51468.984
Huzur Sitesi,Huzurevi,S150,0.9,0.7,1.0,2.0,23,52814.734
Huzur Sitesi,Huzurevi,S151,0.9,0.7,1.0,2.5,21,56306.297
Huzur Sitesi,Huzurevi,S152,0.9,0.7,1.0,2.5,22,53786.383
Huzur Sitesi,Huzurevi,S153,0.9,0.7,1.0,2.5,23,53965.234
Huzur Sitesi,Huzurevi,S154,0.9,0.7,1.2,1.5,21,45401.19
Huzur Sitesi,Huzurevi,S155,0.9,0.7,1.2,1.5,22,44300.4
Huzur Sitesi,Huzurevi,S156,0.9,0.7,1.2,1.5,23,45139.27
Huzur Sitesi,Huzurevi,S157,0.9,0.7,1.2,2.0,21,47498.082
Huzur Sitesi,Huzurevi,S158,0.9,0.7,1.2,2.0,22,46498.707
Huzur Sitesi,Huzurevi,S159,0.9,0.7,1.2,2.0,23,46151.92
Huzur Sitesi,Huzurevi,S160,0.9,0.7,1.2,2.5,21,50013.332
Huzur Sitesi,Huzurevi,S161,0.9,0.7,1.2,2.5,22,48888.375
Huzur Sitesi,Huzurevi,S162,0.9,0.7,1.2,2.5,23,48251.125
