Building Name,Archetype,Scenario,Wall-U,Roof-U,Window-U,LPD,Heating Setpoint,Annual Energy Consumption
Papatya Sitesi,Huzurevi,S99,0.6,0.7,1.0,2.5,23,580440.8
Papatya Sitesi,Huzurevi,S100,0.6,0.7,1.2,1.5,21,632070.06
Papatya Sitesi,Huzurevi,S101,0.6,0.7,1.2,1.5,22,601727.94
Papatya Sitesi,Huzurevi,S102,0.6,0.7,1.2,1.5,23,582584.8
Papatya Sitesi,Huzurevi,S103,0.6,0.7,1.2,2.0,21,625916.5
Papatya Sitesi,Huzurevi,S104,0.6,0.7,1.2,2.0,22,598177.8
Papatya Sitesi,Huzurevi,S105,0.6,0.7,1.2,2.0,23,579235.1
Papatya Sitesi,Huzurevi,S106,0.6,0.7,1.2,2.5,21,618058.6
Papatya Sitesi,Huzurevi,S107,0.6,0.7,1.2,2.5,22,594366.8
Papatya Sitesi,Huzurevi,S108,0.6,0.7,1.2,2.5,23,576016.25
Papatya Sitesi,Huzurevi,S109,0.9,0.3,0.8,1.5,21,437300.2
Papatya Sitesi,Huzurevi,S110,0.9,0.3,0.8,1.5,22,430480.2
Papatya Sitesi,Huzurevi,S111,0.9,0.3,0.8,1.5,23,430365.47
Papatya Sitesi,Huzurevi,S112,0.9,0.3,0.8,2.0,21,433247.06
Papatya Sitesi,Huzurevi,S113,0.9,0.3,0.8,2.0,22,427349.8
Papatya Sitesi,Huzurevi,S114,0.9,0.3,0.8,2.0,23,429172.94
Papatya Sitesi,Huzurevi,S115,0.9,0.3,0.8,2.5,21,430197.28
Papatya Sitesi,Huzurevi,S116,0.9,0.3,0.8,2.5,22,425202.4
Papatya Sitesi,Huzurevi,S117,0.9,0.3,0.8,2.5,23,428107.9
Papatya Sitesi,Huzurevi,S118,0.9,0.3,1.0,1.5,21,446454.88
Papatya Sitesi,Huzurevi,S119,0.9,0.3,1.0,1.5,22,436886.3
Papatya Sitesi,Huzurevi,S120,0.9,0.3,1.0,1.5,23,434631.62
Papatya Sitesi,Huzurevi,S121,0.9,0.3,1.0,2.0,21,442534.53
Papatya Sitesi,Huzurevi,S122,0.9,0.3,1.0,2.0,22,433992.44
Papatya Sitesi,Huzurevi,S123,0.9,0.3,1.0,2.0,23,432424.72
Papatya Sitesi,Huzurevi,S124,0.9,0.3,1.0,2.5,21,438440.8
Papatya Sitesi,Huzurevi,S125,0.9,0.3,1.0,2.5,22,431554.34
Papatya Sitesi,Huzurevi,S126,0.9,0.3,1.0,2.5,23,431726.03
Papatya Sitesi,Huzurevi,S127,0.9,0.3,1.2,1.5,21,452329.78
Papatya Sitesi,Huzurevi,S128,0.9,0.3,1.2,1.5,22,439530.47
Papatya Sitesi,Huzurevi,S129,0.9,0.3,1.2,1.5,23,437552.3
Papatya Sitesi,Huzurevi,S130,0.9,0.3,1.2,2.0,21,449670.38
Papatya Sitesi,Huzurevi,S131,0.9,0.3,1.2,2.0,22,437857.3
Papatya Sitesi,Huzurevi,S132,0.9,0.3,1.2,2.0,23,435471.12
Papatya Sitesi,Huzurevi,S133,0.9,0.3,1.2,2.5,21,447109.16
Papatya Sitesi,Huzurevi,S134,0.9,0.3,1.2,2.5,22,435406.84
Papatya Sitesi,Huzurevi,S135,0.9,0.3,1.2,2.5,23,433368.34
Papatya Sitesi,Huzurevi,S136,0.9,0.7,0.8,1.5,21,564807.5
Papatya Sitesi,Huzurevi,S137,0.9,0.7,0.8,1.5,22,554560.0
Papatya Sitesi,Huzurevi,S138,0.9,0.7,0.8,1.5,23,538681.7
Papatya Sitesi,Huzurevi,S139,0.9,0.7,0.8,2.0,21,558056.2
Papatya Sitesi,Huzurevi,S140,0.9,0.7,0.8,2.0,22,547217.0
Papatya Sitesi,Huzurevi,S141,0.9,0.7,0.8,2.0,23,531460.4
Papatya Sitesi,Huzurevi,S142,0.9,0.7,0.8,2.5,21,551546.2
Papatya Sitesi,Huzurevi,S143,0.9,0.7,0.8,2.5,22,540088.6
Papatya Sitesi,Huzurevi,S144,0.9,0.7,0.8,2.5,23,526197.44
Papatya Sitesi,Huzurevi,S145,0.9,0.7,1.0,1.5,21,579984.9
Papatya Sitesi,Huzurevi,S146,0.9,0.7,1.0,1.5,22,559777.56
Papatya Sitesi,Huzurevi,S147,0.9,0.7,1.0,1.5,23,541801.44
Papatya Sitesi,Huzurevi,S148,0.9,0.7,1.0,2.0,21,572996.25
Papatya Sitesi,Huzurevi,S149,0.9,0.7,1.0,2.0,22,552844.75
Papatya Sitesi,Huzurevi,S150,0.9,0.7,1.0,2.0,23,536138.1
Papatya Sitesi,Huzurevi,S151,0.9,0.7,1.0,2.5,21,566208.5
Papatya Sitesi,Huzurevi,S152,0.9,0.7,1.0,2.5,22,546775.0
Papatya Sitesi,Huzurevi,S153,0.9,0.7,1.0,2.5,23,531500.25
Papatya Sitesi,Huzurevi,S154,0.9,0.7,1.2,1.5,21,587028.06
Papatya Sitesi,Huzurevi,S155,0.9,0.7,1.2,1.5,22,563745.94
Papatya Sitesi,Huzurevi,S156,0.9,0.7,1.2,1.5,23,544593.94
Papatya Sitesi,Huzurevi,S157,0.9,0.7,1.2,2.0,21,579847.2
Papatya Sitesi,Huzurevi,S158,0.9,0.7,1.2,2.0,22,557044.06
Papatya Sitesi,Huzurevi,S159,0.9,0.7,1.2,2.0,23,538177.6
Papatya Sitesi,Huzurevi,S160,0.9,0.7,1.2,2.5,21,572872.9
Papatya Sitesi,Huzurevi,S161,0.9,0.7,1.2,2.5,22,550963.44
Papatya Sitesi,Huzurevi,S162,0.9,0.7,1.2,2.5,23,531919.4
